,ADDRESS,ADPARCEL_,ADPARCEL_I,ADR_ID,AD_STREET,AD_SUFFIX,ANGLE,AREA,CITY_ID,CODE,DATE_ENTER,LAT,LON,PERIMETER,POLYGONID,SCALE,SOURCE,STATUS,STREET,STREET_DIR,STREET_IDX,STREET_NAM,STREET_NO,SUFFIX_DIR,TILE_NAME,X_HPGN,Y_HPGN,ZIPCITY,ZIPCODE,geometry,SequenceNum,SaleDate,SalePrice,PropertyType,IntendedUse,Deed,Financing,ValidationDescription,BuyerSellerRelated,Solar,PersonalProperty,PartialInterest,RecordingDate
13621683A,3421 S CARSON AV,260709.0,136592.0,136093.0,CARSON,AV,0.0,0.0,TUC,0.0,2000-02-19,32.1815103735,-110.825721743,0.0,260709.0,1.0,PC DSD GIS,S,S CARSON AV,S,CARSO,CARSON AV,3421.0,,E141529,1037518.0,431476.0,TUCSON,85730,POINT (-110.8257217425751 32.18151037352649),20152540106,201509,5330000,Apartment Building,Unknown,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2015-09-11
13621683A,3431 S CARSON AV,261316.0,135982.0,135468.0,CARSON,AV,0.0,0.0,TUC,0.0,2000-02-19,32.1810260679,-110.825642586,0.0,261316.0,1.0,PC DSD GIS,S,S CARSON AV,S,CARSO,CARSON AV,3431.0,,E141529,1037544.0,431300.0,TUCSON,85730,POINT (-110.8256425864033 32.18102606796049),20152540106,201509,5330000,Apartment Building,Unknown,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2015-09-11
13621683A,3411 S CARSON AV,261419.0,135879.0,135364.0,CARSON,AV,0.0,0.0,TUC,0.0,2000-02-19,32.1809476241,-110.825281913,0.0,261419.0,1.0,PC DSD GIS,S,S CARSON AV,S,CARSO,CARSON AV,3411.0,,E141529,1037656.0,431273.0,TUCSON,85730,POINT (-110.8252819127577 32.18094762414641),20152540106,201509,5330000,Apartment Building,Unknown,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2015-09-11
136218610,7610 E QUEEN PALM PL,265506.0,131745.0,131117.0,QUEEN PALM,PL,0.0,0.0,TUC,0.0,2000-02-19,32.1776608726,-110.829866742,0.0,265506.0,1.0,PC DSD GIS,P,E QUEEN PALM PL,E,QUEEN,QUEEN PALM PL,7610.0,,E141529,1036250.0,430063.0,TUCSON,85730,POINT (-110.8298667424186 32.17766087271382),20153020349,201509,96100,Single Family,PrimaryRes,Warranty Deed,Other,Sale to or from a government agency,No,No,No,No,2015-10-29
136220580,7651 E LURLENE DR,250963.0,146466.0,145962.0,LURLENE,DR,0.0,0.0,TUC,0.0,2000-02-19,32.1889232244,-110.82871231,0.0,250963.0,1.0,PC DSD GIS,P,E LURLENE DR,E,LURLE,LURLENE DR,7651.0,,E141529,1036565.0,434164.0,TUCSON,85730,POINT (-110.8287123096284 32.18892322445186),20151310348,201503,160000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-05-11
136221110,2661 S BANSHEE CT,248692.0,148769.0,148270.0,BANSHEE,CT,0.0,0.0,TUC,0.0,2000-02-19,32.190710048,-110.829379151,0.0,248692.0,1.0,PC DSD GIS,P,S BANSHEE CT,S,BANSH,BANSHEE CT,2661.0,,E141529,1036353.0,434812.0,TUCSON,85730,POINT (-110.8293791507053 32.19071004804552),20153100308,201506,100000,Single Family,PrimaryRes,Warranty Deed,Cash,Sale under duress,No,No,No,No,2015-11-06
136221130,2649 S BANSHEE CT,248450.0,149014.0,148522.0,BANSHEE,CT,0.0,0.0,TUC,0.0,2000-02-19,32.1910144328,-110.829484828,0.0,248450.0,1.0,PC DSD GIS,P,S BANSHEE CT,S,BANSH,BANSHEE CT,2649.0,,E141529,1036319.0,434922.0,TUCSON,85730,POINT (-110.829484828247 32.19101443283218),20152120792,201507,139000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2015-07-31
136222000,7731 E RHIANNON DR,247995.0,149479.0,148987.0,RHIANNON,DR,0.0,0.0,TUC,0.0,2000-02-19,32.1914624132,-110.827670752,0.0,247995.0,1.0,PC DSD GIS,P,E RHIANNON DR,E,RHIAN,RHIANNON DR,7731.0,,E141529,1036878.0,435091.0,TUCSON,85730,POINT (-110.8276707521023 32.19146241327358),20151130432,201504,105000,Single Family,Rental,Warranty Deed,Cash,Sale under duress,No,No,No,No,2015-04-23
136222070,7689 E RHIANNON DR,247935.0,149542.0,149052.0,RHIANNON,DR,0.0,0.0,TUC,0.0,2000-02-19,32.1915382557,-110.828737968,0.0,247935.0,1.0,PC DSD GIS,P,E RHIANNON DR,E,RHIAN,RHIANNON DR,7689.0,,E141529,1036548.0,435115.0,TUCSON,85730,POINT (-110.8287379680368 32.19153825573032),20151070711,201503,148500,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-04-17
13623008K,3255 S WILMOT RD,259067.0,138250.0,137741.0,WILMOT,RD,0.0,0.0,TUC,0.0,2000-02-19,32.1832419476,-110.857225445,0.0,259067.0,1.0,PC DSD GIS,P,S WILMOT RD,S,WILMO,WILMOT RD,3255.0,,E141530,1027765.0,432009.0,TUCSON,85730,POINT (-110.8572254446582 32.1832419477009),20152820362,201510,5500000,Apartment Building,Unknown,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2015-10-09
13623008P,3245 S WILMOT RD,259071.0,138246.0,137736.0,WILMOT,RD,0.0,0.0,TUC,0.0,2000-02-19,32.1832327271,-110.856524779,0.0,259071.0,1.0,PC DSD GIS,P,S WILMOT RD,S,WILMO,WILMOT RD,3245.0,,E141530,1027981.0,432007.0,TUCSON,85730,POINT (-110.8565247788315 32.18323272718492),20152820362,201510,5500000,Apartment Building,Unknown,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2015-10-09
13623008V,3225 S WILMOT RD,258170.0,139155.0,138653.0,WILMOT,RD,0.0,0.0,TUC,0.0,2000-02-19,32.1839752247,-110.856985446,0.0,258170.0,1.0,PC DSD GIS,P,S WILMOT RD,S,WILMO,WILMOT RD,3225.0,,E141530,1027836.0,432276.0,TUCSON,85730,POINT (-110.8569854464552 32.18397522479751),20152820362,201510,5500000,Apartment Building,Unknown,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2015-10-09
136230230,3233 S PAM PL,258230.0,139095.0,138593.0,PAM,PL,0.0,0.0,TUC,0.0,2000-02-19,32.1837927998,-110.841699783,0.0,258230.0,1.0,PC DSD GIS,P,S PAM PL,S,PAM,PAM PL,3233.0,,E141530,1032566.0,432257.0,TUCSON,85730,POINT (-110.8416997828111 32.18379279987713),20152470455,201509,118000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-09-04
136230440,3441 S BIRCH AV,260818.0,136483.0,135939.0,BIRCH,AV,0.0,0.0,TUC,0.0,2000-02-19,32.1815819729,-110.842550755,0.0,260818.0,1.0,PC DSD GIS,P,S BIRCH AV,S,BIRCH,BIRCH AV,3441.0,,E141530,1032311.0,431450.0,TUCSON,85730,POINT (-110.8425507548379 32.18158197298997),20153170659,201511,75000,Single Family,Rental,Warranty Deed,Cash,Sale under duress,No,No,No,No,2015-11-13
136230560,3361 S MYRTIS PL,259870.0,137438.0,136912.0,MYRTIS,PL,0.0,0.0,TUC,0.0,2000-02-19,32.1823536926,-110.841702958,0.0,259870.0,1.0,PC DSD GIS,P,S MYRTIS PL,S,MYRTI,MYRTIS PL,3361.0,,E141530,1032570.0,431733.0,TUCSON,85730,POINT (-110.841702958283 32.18235369271335),20151770711,201506,118000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-06-26
136230750,6966 E 45TH ST,261367.0,135931.0,135375.0,45TH,ST,0.0,0.0,TUC,0.0,2000-02-19,32.1811476151,-110.843677386,0.0,261367.0,1.0,PC DSD GIS,P,E 45TH ST,E,45TH,45TH ST,6966.0,,E141530,1031964.0,431288.0,TUCSON,85730,POINT (-110.843677385734 32.18114761516439),20150300472,201501,67500,Single Family,Rental,Warranty Deed,Other,Sale to or from a government agency,No,No,No,No,2015-01-30
136230810,6981 E 45TH ST,260783.0,136518.0,135971.0,45TH,ST,0.0,0.0,TUC,0.0,2000-02-19,32.1816065388,-110.843269001,0.0,260783.0,1.0,PC DSD GIS,P,E 45TH ST,E,45TH,45TH ST,6981.0,,E141530,1032089.0,431457.0,TUCSON,85730,POINT (-110.8432690006127 32.1816065389104),20151200469,201503,126000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-04-30
136230900,6948 E LOLA PL,260130.0,137176.0,136645.0,LOLA,PL,0.0,0.0,TUC,0.0,2000-02-19,32.1821346955,-110.843913468,0.0,260130.0,1.0,PC DSD GIS,P,E LOLA PL,E,LOLA,LOLA PL,6948.0,,E141530,1031887.0,431647.0,TUCSON,85730,POINT (-110.8439134682955 32.182134695587),20151750325,201506,7000,Single Family,NonPrimary,Warranty Deed,Cash,Sale under duress,No,No,No,No,2015-06-24
136231250,7002 E STELLA RD,257377.0,139967.0,139477.0,STELLA,RD,0.0,0.0,TUC,0.0,2000-02-19,32.184413121,-110.842595688,0.0,257377.0,1.0,PC DSD GIS,P,E STELLA RD,E,STELL,STELLA RD,7002.0,,E141530,1032287.0,432480.0,TUCSON,85730,POINT (-110.8425956877797 32.18441312104936),20151660642,201506,80000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-06-15
136231350,7051 E VERNICE ST,257789.0,139544.0,139042.0,VERNICE,ST,0.0,0.0,TUC,0.0,2000-02-19,32.1841338322,-110.841641232,0.0,257789.0,1.0,PC DSD GIS,P,E VERNICE ST,E,VERNI,VERNICE ST,7051.0,,E141530,1032583.0,432381.0,TUCSON,85730,POINT (-110.8416412318445 32.18413383227832),20153380612,201510,96600,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-12-04
136231550,3512 S GLEESON PL,261986.0,135305.0,134733.0,GLEESON,PL,0.0,0.0,TUC,0.0,2000-02-19,32.1807054109,-110.85298223,0.0,261986.0,1.0,PC DSD GIS,P,S GLEESON PL,S,GLEES,GLEESON PL,3512.0,,E141530,1029087.0,431099.0,TUCSON,85730,POINT (-110.8529822300306 32.18070541102022),20151460599,201504,97700,Single Family,PrimaryRes,Warranty Deed,Other,Sale to or from a government agency,No,No,No,No,2015-05-26
136231660,6560 E HAWK DR,262816.0,134467.0,133880.0,HAWK,DR,0.0,0.0,TUC,0.0,2000-02-19,32.1800741488,-110.852084194,0.0,262816.0,1.0,PC DSD GIS,P,E HAWK DR,E,HAWK,HAWK DR,6560.0,,E141530,1029367.0,430872.0,TUCSON,85730,POINT (-110.8520841936163 32.18007414885849),20152290293,201507,75000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-08-17
136231980,6560 E NICARAGUA DR,261888.0,135403.0,134819.0,NICARAGUA,DR,0.0,0.0,TUC,0.0,2000-02-19,32.1807653927,-110.852056152,0.0,261888.0,1.0,PC DSD GIS,P,E NICARAGUA DR,E,NICAR,NICARAGUA DR,6560.0,,E141530,1029373.0,431123.0,TUCSON,85730,POINT (-110.8520561516505 32.1807653928112),20152890620,201510,53900,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2015-10-16
136232090,6573 E HAWK DR,262276.0,135011.0,134438.0,HAWK,DR,0.0,0.0,TUC,0.0,2000-02-19,32.1804666861,-110.851796417,0.0,262276.0,1.0,PC DSD GIS,P,E HAWK DR,E,HAWK,HAWK DR,6573.0,,E141530,1029454.0,431016.0,TUCSON,85730,POINT (-110.8517964166405 32.18046668616307),20151980421,201507,55000,Condo/Townhouse,NonPrimary,Warranty Deed,Cash,Good Sale,No,No,No,No,2015-07-17
136232490,6764 E NICARAGUA DR,261817.0,135476.0,134905.0,NICARAGUA,DR,0.0,0.0,TUC,0.0,2000-02-19,32.1807646401,-110.847791246,0.0,261817.0,1.0,PC DSD GIS,P,E NICARAGUA DR,E,NICAR,NICARAGUA DR,6764.0,,E141530,1030692.0,431136.0,TUCSON,85730,POINT (-110.8477912457063 32.18076464017901),20151830372,201505,75000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-07-02
136232740,6783 E HAWK DR,262201.0,135086.0,134510.0,HAWK,DR,0.0,0.0,TUC,0.0,2000-02-19,32.1804732951,-110.847549822,0.0,262201.0,1.0,PC DSD GIS,P,E HAWK DR,E,HAWK,HAWK DR,6783.0,,E141530,1030768.0,431031.0,TUCSON,85730,POINT (-110.8475498215977 32.18047329516293),20151240110,201503,90000,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2015-05-04
136232850,3551 S AUSTIN PL,262532.0,134753.0,134172.0,AUSTIN,PL,0.0,0.0,TUC,0.0,2000-02-19,32.1802344986,-110.846178791,0.0,262532.0,1.0,PC DSD GIS,P,S AUSTIN PL,S,AUSTI,AUSTIN PL,3551.0,,E141530,1031193.0,430948.0,TUCSON,85730,POINT (-110.8461787910019 32.18023449871976),20152740188,201508,79000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2015-10-01
136233080,6921 E ESCALANTE RD,265382.0,131873.0,131249.0,ESCALANTE,RD,0.0,0.0,TUC,0.0,2000-02-19,32.1778931319,-110.844236709,0.0,265382.0,1.0,PC DSD GIS,P,E ESCALANTE RD,E,ESCAL,ESCALANTE RD,6921.0,,E141530,1031803.0,430103.0,TUCSON,85730,POINT (-110.8442367094443 32.17789313200771),20153170171,201511,46500,Single Family,Rental,Warranty Deed,Cash,Sale to or from a government agency,No,No,No,No,2015-11-13
136233410,3622 S JESSICA AV,263549.0,133726.0,133129.0,JESSICA,AV,0.0,0.0,TUC,0.0,2000-02-19,32.1794513317,-110.845626796,0.0,263549.0,1.0,PC DSD GIS,P,S JESSICA AV,S,JESSI,JESSICA AV,3622.0,,E141530,1031367.0,430665.0,TUCSON,85730,POINT (-110.845626795861 32.1794513317928),20152950164,201510,82500,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-10-22
136233540,6773 E ESCALANTE RD,265589.0,131654.0,131024.0,ESCALANTE,RD,0.0,0.0,TUC,0.0,2000-02-19,32.177704221,-110.846861454,0.0,265589.0,1.0,PC DSD GIS,P,E ESCALANTE RD,E,ESCAL,ESCALANTE RD,6773.0,,E141530,1030991.0,430026.0,TUCSON,85730,POINT (-110.8468614540891 32.1777042210943),20152330476,201506,94500,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-08-21
136233640,6715 E ESCALANTE RD,265447.0,131806.0,131178.0,ESCALANTE,RD,0.0,0.0,TUC,0.0,2000-02-19,32.1778780162,-110.848653162,0.0,265447.0,1.0,PC DSD GIS,P,E ESCALANTE RD,E,ESCAL,ESCALANTE RD,6715.0,,E141530,1030436.0,430083.0,TUCSON,85730,POINT (-110.8486531618188 32.17787801631555),20151660631,201506,89000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-06-15
136233770,6732 E BARROW ST,265346.0,131910.0,131287.0,BARROW,ST,0.0,0.0,TUC,0.0,2000-02-19,32.1779594764,-110.847985416,0.0,265346.0,1.0,PC DSD GIS,P,E BARROW ST,E,BARRO,BARROW ST,6732.0,,E141530,1030642.0,430115.0,TUCSON,85730,POINT (-110.8479854162477 32.17795947650629),20153520715,201512,65700,Condo/Townhouse,Rental,Warranty Deed,Cash,Good Sale,No,No,No,No,2015-12-18
136233810,6756 E BARROW ST,265114.0,132145.0,131531.0,BARROW,ST,0.0,0.0,TUC,0.0,2000-02-19,32.1781656967,-110.847383274,0.0,265114.0,1.0,PC DSD GIS,P,E BARROW ST,E,BARRO,BARROW ST,6756.0,,E141530,1030828.0,430192.0,TUCSON,85730,POINT (-110.8473832737316 32.17816569679636),20151560261,201505,89900,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-06-05
136234060,6757 E VICTORIA ST,263206.0,134073.0,133482.0,VICTORIA,ST,0.0,0.0,TUC,0.0,2000-02-19,32.1797322804,-110.847390416,0.0,263206.0,1.0,PC DSD GIS,P,E VICTORIA ST,E,VICTO,VICTORIA ST,6757.0,,E141530,1030820.0,430762.0,TUCSON,85730,POINT (-110.847390415906 32.17973228042033),20153640685,201512,67000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-12-30
136234330,6749 E BARROW ST,264626.0,132640.0,132038.0,BARROW,ST,0.0,0.0,TUC,0.0,2000-02-19,32.1785801785,-110.847690923,0.0,264626.0,1.0,PC DSD GIS,P,E BARROW ST,E,BARRO,BARROW ST,6749.0,,E141530,1030731.0,430342.0,TUCSON,85730,POINT (-110.8476909228735 32.17858017859977),20153350471,201510,99900,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-12-01
136234500,3645 S HAMILTON PL,264370.0,132897.0,132299.0,HAMILTON,PL,0.0,0.0,TUC,0.0,2000-02-19,32.1787868698,-110.846880509,0.0,264370.0,1.0,PC DSD GIS,P,S HAMILTON PL,S,HAMIL,HAMILTON PL,3645.0,,E141530,1030981.0,430420.0,TUCSON,85730,POINT (-110.8468805088996 32.17878686985373),20152710240,201509,48000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller are related parties or corporate entities,Yes,No,No,No,2015-09-28
136234610,3644 S DAWSON PL,264389.0,132878.0,132279.0,DAWSON,PL,0.0,0.0,TUC,0.0,2000-02-19,32.1787837526,-110.84797498,0.0,264389.0,1.0,PC DSD GIS,P,S DAWSON PL,S,DAWSO,DAWSON PL,3644.0,,E141530,1030643.0,430415.0,TUCSON,85730,POINT (-110.8479749798822 32.17878375264412),20150370288,201501,105000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-02-06
136234690,3639 S YUKON PL,264257.0,133011.0,132414.0,YUKON,PL,0.0,0.0,TUC,0.0,2000-02-19,32.1788911186,-110.848441962,0.0,264257.0,1.0,PC DSD GIS,P,S YUKON PL,S,YUKON,YUKON PL,3639.0,,E141530,1030498.0,430453.0,TUCSON,85730,POINT (-110.848441961684 32.17889111864918),20152380580,201507,68350,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-08-26
13623500A,3633 S ATLIN AV,264105.0,133165.0,132566.0,ATLIN,AV,0.0,0.0,TUC,0.0,2000-02-19,32.1790477756,-110.852576898,0.0,264105.0,1.0,PC DSD GIS,P,S ATLIN AV,S,ATLIN,ATLIN AV,3633.0,,E141530,1029218.0,430497.0,TUCSON,85730,POINT (-110.8525768981928 32.17904777569191),20151700648,201506,84000,Condo/Townhouse,Rental,Warranty Deed,Other,Good Sale,No,No,No,No,2015-06-19
13623513A,3620 S QUEBEC PL,263702.0,133572.0,132976.0,QUEBEC,PL,0.0,0.0,TUC,0.0,2000-02-19,32.1793648277,-110.851383222,0.0,263702.0,1.0,PC DSD GIS,P,S QUEBEC PL,S,QUEBE,QUEBEC PL,3620.0,,E141530,1029586.0,430616.0,TUCSON,85730,POINT (-110.8513832223117 32.1793648277952),20160290341,201512,43255,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller are related parties or corporate entities,Yes,No,No,No,2016-01-29
13623565A,6534 E BARROW ST,265163.0,132096.0,131482.0,BARROW,ST,0.0,0.0,TUC,0.0,2000-02-19,32.1781739604,-110.852222656,0.0,265163.0,1.0,PC DSD GIS,P,E BARROW ST,E,BARRO,BARROW ST,6534.0,,E141530,1029331.0,430180.0,TUCSON,85730,POINT (-110.8522226560226 32.17817396049356),20160290094,201512,72500,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2016-01-29
13623574A,6614 E BARROW ST,265269.0,131986.0,131365.0,BARROW,ST,0.0,0.0,TUC,0.0,2000-02-19,32.1780500652,-110.850842026,0.0,265269.0,1.0,PC DSD GIS,P,E BARROW ST,E,BARRO,BARROW ST,6614.0,,E141530,1029758.0,430139.0,TUCSON,85730,POINT (-110.8508420256177 32.17805006523575),20152810605,201510,49000,Condo/Townhouse,NonPrimary,Warranty Deed,Cash,Sale to or from a government agency,No,No,No,No,2015-10-08
13623576A,6626 E BARROW ST,265183.0,132074.0,131459.0,BARROW,ST,0.0,0.0,TUC,0.0,2000-02-19,32.1781410339,-110.850516152,0.0,265183.0,1.0,PC DSD GIS,P,E BARROW ST,E,BARRO,BARROW ST,6626.0,,E141530,1029859.0,430173.0,TUCSON,85730,POINT (-110.850516152438 32.17814103392145),20150150298,201501,71900,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-01-15
13623578A,6636 E BARROW ST,265122.0,132137.0,131524.0,BARROW,ST,0.0,0.0,TUC,0.0,2000-02-19,32.1781855637,-110.850194254,0.0,265122.0,1.0,PC DSD GIS,P,E BARROW ST,E,BARRO,BARROW ST,6636.0,,E141530,1029958.0,430191.0,TUCSON,85730,POINT (-110.8501942544536 32.17818556373452),20153200752,201509,90000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-11-16
136236190,6464 E NASTAR PL,258324.0,138998.0,138500.0,NASTAR,PL,0.0,0.0,TUC,0.0,2000-02-19,32.183838366,-110.854433005,0.0,258324.0,1.0,PC DSD GIS,P,E NASTAR PL,E,NASTA,NASTAR PL,6464.0,,E141530,1028626.0,432234.0,TUCSON,85730,POINT (-110.8544330046983 32.18383836605243),20151810475,201506,147000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-06-30
136236230,6475 E WOLFHEAD DR,258635.0,138684.0,138178.0,WOLFHEAD,DR,0.0,0.0,TUC,0.0,2000-02-19,32.1835565443,-110.854280729,0.0,258635.0,1.0,PC DSD GIS,P,E WOLFHEAD DR,E,WOLFH,WOLFHEAD DR,6475.0,,E141530,1028675.0,432132.0,TUCSON,85730,POINT (-110.8542807293846 32.18355654440931),20153000631,201509,138200,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2015-10-27
136236760,3320 S NASTAR DR,259125.0,138191.0,137681.0,NASTAR,DR,0.0,0.0,TUC,0.0,2000-02-19,32.1831558776,-110.855278866,0.0,259125.0,1.0,PC DSD GIS,P,S NASTAR DR,S,NASTA,NASTAR DR,3320.0,,E141530,1028367.0,431983.0,TUCSON,85730,POINT (-110.855278866065 32.18315587768925),20151910479,201505,111600,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2015-07-10
136237290,6405 E 42ND ST,254466.0,142920.0,142422.0,42ND,ST,0.0,0.0,TUC,0.0,2000-02-19,32.186706637,-110.855779473,0.0,254466.0,1.0,PC DSD GIS,P,E 42ND ST,E,42ND,42ND ST,6405.0,,E141530,1028200.0,433274.0,TUCSON,85730,POINT (-110.8557794725192 32.18670663707159),20151610314,201505,115000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-06-10
136237840,3130 S FOSTER DR,255873.0,141501.0,141000.0,FOSTER,DR,0.0,0.0,TUC,0.0,2000-02-19,32.1856785816,-110.854558296,0.0,255873.0,1.0,PC DSD GIS,P,S FOSTER DR,S,FOSTE,FOSTER DR,3130.0,,E141530,1028581.0,432903.0,TUCSON,85730,POINT (-110.8545582964545 32.18567858170099),20153550373,201512,137000,Single Family,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2015-12-21
136237990,6423 E NELSON DR,251571.0,145848.0,145347.0,NELSON,DR,0.0,0.0,TUC,0.0,2000-02-19,32.1887292525,-110.855366916,0.0,251571.0,1.0,PC DSD GIS,P,E NELSON DR,E,NELSO,NELSON DR,6423.0,,E141530,1028320.0,434011.0,TUCSON,85730,POINT (-110.8553669157934 32.18872925252658),20150620063,201503,135000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-03-03
136238080,2893 S FOSTER DR,251945.0,145470.0,144962.0,FOSTER,DR,0.0,0.0,TUC,0.0,2000-02-19,32.1884407604,-110.854041772,0.0,251945.0,1.0,PC DSD GIS,P,S FOSTER DR,S,FOSTE,FOSTER DR,2893.0,,E141530,1028731.0,433910.0,TUCSON,85730,POINT (-110.8540417718051 32.18844076043503),20152230498,201508,111000,Single Family,Rental,Warranty Deed,Cash,Good Sale,No,No,No,No,2015-08-11
136238100,2913 S FOSTER DR,252325.0,145086.0,144577.0,FOSTER,DR,0.0,0.0,TUC,0.0,2000-02-19,32.1881772587,-110.854066248,0.0,252325.0,1.0,PC DSD GIS,P,S FOSTER DR,S,FOSTE,FOSTER DR,2913.0,,E141530,1028724.0,433814.0,TUCSON,85730,POINT (-110.8540662476735 32.18817725878421),20152720279,201509,131000,Single Family,Rental,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2015-09-29
136238130,2943 S FOSTER DR,252934.0,144469.0,143954.0,FOSTER,DR,0.0,0.0,TUC,0.0,2000-02-19,32.1877617439,-110.854073298,0.0,252934.0,1.0,PC DSD GIS,P,S FOSTER DR,S,FOSTE,FOSTER DR,2943.0,,E141530,1028724.0,433663.0,TUCSON,85730,POINT (-110.8540732981906 32.18776174393413),20151820150,201507,135000,Single Family,NonPrimary,Warranty Deed,Cash,Good Sale,No,No,No,No,2015-07-01
136238170,2983 S FOSTER DR,253737.0,143656.0,143148.0,FOSTER,DR,0.0,0.0,TUC,0.0,2000-02-19,32.1872075804,-110.854028221,0.0,253737.0,1.0,PC DSD GIS,P,S FOSTER DR,S,FOSTE,FOSTER DR,2983.0,,E141530,1028740.0,433461.0,TUCSON,85730,POINT (-110.8540282214618 32.18720758049009),20151620278,201506,126600,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2015-06-11
136238360,6459 E DAVID DR,253491.0,143904.0,143394.0,DAVID,DR,0.0,0.0,TUC,0.0,2000-02-19,32.1873795487,-110.854672482,0.0,253491.0,1.0,PC DSD GIS,P,E DAVID DR,E,DAVID,DAVID DR,6459.0,,E141530,1028540.0,433522.0,TUCSON,85730,POINT (-110.8546724824247 32.18737954872449),20152610277,201508,139900,Single Family,NonPrimary,Warranty Deed,Other,Good Sale,No,No,No,No,2015-09-18
136238450,6410 E MARY DR,253173.0,144230.0,143716.0,MARY,DR,0.0,0.0,TUC,0.0,2000-02-19,32.1876216785,-110.855632496,0.0,253173.0,1.0,PC DSD GIS,P,E MARY DR,E,MARY,MARY DR,6410.0,,E141530,1028242.0,433607.0,TUCSON,85730,POINT (-110.85563249564 32.18762167860615),20151690367,201506,123000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2015-06-18
136239090,3532 S FIGHTING FALCON DR,261772.0,135521.0,134955.0,FIGHTING FALCON,DR,0.0,0.0,TUC,0.0,2000-02-19,32.1807650964,-110.8434528,0.0,261772.0,1.0,PC DSD GIS,P,S FIGHTING FALCON DR,S,FIGHT,FIGHTING FALCON DR,3532.0,,E141530,1032035.0,431150.0,TUCSON,85730,POINT (-110.8434527998402 32.18076509648051),20153010398,201510,151200,Single Family,PrimaryRes,Quit Claim Deed,Other,Buyer/Seller are related parties or corporate entities,Yes,No,No,No,2015-10-28
